"","id","year","wage","educ","exper","manuf","black","lwage","y81","y82","y83","y84","y85","y86","y87","inlf","expersq","lwage_1","inlf_1","inlfp1"
"3115",1811,87,12796.5595703125,8,5,1,0,9.45693206787109,0,0,0,0,0,0,1,1,25,10.272912979126,1,NA
"3116",1822,81,16706.439453125,12,0,1,0,9.72354984283447,1,0,0,0,0,0,0,1,0,NA,NA,1
"3117",1822,82,NA,12,1,0,0,NA,0,1,0,0,0,0,0,0,1,NA,0,0
"3118",1822,83,NA,12,1,0,0,NA,0,0,1,0,0,0,0,0,1,NA,1,0
"3119",1822,84,NA,12,1,0,0,NA,0,0,0,1,0,0,0,0,1,NA,1,0
"3120",1822,85,NA,12,1,0,0,NA,0,0,0,0,1,0,0,0,1,9.42635726928711,0,1
"3121",1822,86,11642.849609375,12,1,0,0,9.36244773864746,0,0,0,0,0,1,0,1,1,9.72354984283447,0,1
"3122",1822,87,16260.1201171875,12,2,0,0,9.69647121429443,0,0,0,0,0,0,1,1,4,9.36244773864746,1,NA
"3123",1827,81,11048.5,12,0,0,0,9.31005001068115,1,0,0,0,0,0,0,1,0,NA,NA,1
"3124",1827,82,11390.51953125,12,1,0,0,9.34053707122803,0,1,0,0,0,0,0,1,1,9.52237033843994,1,1
"3125",1827,83,11188.75,12,2,0,0,9.32266426086426,0,0,1,0,0,0,0,1,4,9.34053707122803,1,1
"3126",1827,84,11090.6298828125,12,3,0,0,9.31385612487793,0,0,0,1,0,0,0,1,9,9.69647121429443,1,0
"3127",1827,85,12897.2802734375,12,4,0,0,9.46477127075195,0,0,0,0,1,0,0,1,16,9.31005001068115,1,1
"3128",1827,86,13661.9599609375,12,5,0,0,9.52237033843994,0,0,0,0,0,1,0,1,25,9.44620704650879,1,1
"3129",1827,87,12660.0595703125,12,6,1,0,9.44620704650879,0,0,0,0,0,0,1,1,36,9.46477127075195,1,NA
"3130",1829,81,NA,9,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3131",1829,82,16831.4296875,9,0,0,0,9.73100280761719,0,1,0,0,0,0,0,1,0,9.30113410949707,0,1
"3132",1829,83,NA,9,1,0,0,NA,0,0,1,0,0,0,0,0,1,NA,1,1
"3133",1829,84,10950.4296875,9,1,0,0,9.30113410949707,0,0,0,1,0,0,0,1,1,NA,0,1
"3134",1829,85,NA,9,2,0,0,NA,0,0,0,0,1,0,0,0,4,NA,0,0
"3135",1829,86,NA,9,2,0,0,NA,0,0,0,0,0,1,0,0,4,NA,1,0
"3136",1829,87,10968.48046875,9,2,0,0,9.3027811050415,0,0,0,0,0,0,1,1,4,9.73100280761719,1,NA
"3137",1833,81,NA,8,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3138",1833,82,NA,8,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"3139",1833,83,NA,8,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,1,0
"3140",1833,84,NA,8,0,0,0,NA,0,0,0,1,0,0,0,0,0,9.3027811050415,0,0
"3141",1833,85,NA,8,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"3142",1833,86,NA,8,0,0,0,NA,0,0,0,0,0,1,0,0,0,NA,0,0
"3143",1833,87,NA,8,0,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,NA
"3144",1848,81,NA,9,2,0,0,NA,1,0,0,0,0,0,0,0,4,NA,NA,0
"3145",1848,82,NA,9,2,0,0,NA,0,1,0,0,0,0,0,0,4,NA,0,0
"3146",1848,83,NA,9,2,0,0,NA,0,0,1,0,0,0,0,0,4,NA,0,0
"3147",1848,84,NA,9,2,0,0,NA,0,0,0,1,0,0,0,0,4,NA,0,0
"3148",1848,85,NA,9,2,0,0,NA,0,0,0,0,1,0,0,0,4,NA,0,0
"3149",1848,86,NA,9,2,0,0,NA,0,0,0,0,0,1,0,0,4,NA,0,0
"3150",1848,87,NA,9,2,0,0,NA,0,0,0,0,0,0,1,0,4,NA,0,NA
"3151",1849,81,NA,9,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3152",1849,82,NA,9,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"3153",1849,83,NA,9,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"3154",1849,84,NA,9,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,0,1
"3155",1849,85,NA,9,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"3156",1849,86,NA,9,0,0,0,NA,0,0,0,0,0,1,0,0,0,NA,0,0
"3157",1849,87,NA,9,0,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,NA
"3158",1852,81,14976.51953125,11,1,0,0,9.61423873901367,1,0,0,0,0,0,0,1,1,NA,NA,1
"3159",1852,82,14384.83984375,11,2,0,0,9.57392978668213,0,1,0,0,0,0,0,1,4,9.61423873901367,1,1
"3160",1852,83,8249.759765625,11,3,0,0,9.01793956756592,0,0,1,0,0,0,0,1,9,9.58424663543701,1,1
"3161",1852,84,10590.669921875,11,4,1,0,9.26772880554199,0,0,0,1,0,0,0,1,16,9.01793956756592,1,1
"3162",1852,85,14534.009765625,11,5,0,0,9.58424663543701,0,0,0,0,1,0,0,1,25,9.57392978668213,1,0
"3163",1852,86,15159.9599609375,11,6,0,0,9.62641334533691,0,0,0,0,0,1,0,1,36,9.26772880554199,1,1
"3164",1852,87,12913.58984375,11,7,0,0,9.46603584289551,0,0,0,0,0,0,1,1,49,9.62641334533691,1,NA
"3165",1854,81,NA,11,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3166",1854,82,NA,11,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"3167",1854,83,NA,11,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"3168",1854,84,20442.099609375,11,0,1,0,9.92535209655762,0,0,0,1,0,0,0,1,0,NA,0,0
"3169",1854,85,NA,11,1,0,0,NA,0,0,0,0,1,0,0,0,1,NA,1,0
"3170",1854,86,NA,11,1,0,0,NA,0,0,0,0,0,1,0,0,1,NA,1,1
"3171",1854,87,NA,11,1,0,0,NA,0,0,0,0,0,0,1,0,1,NA,0,NA
"3172",1858,81,NA,7,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3173",1858,82,NA,7,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,1
"3174",1858,83,7787.0498046875,7,0,0,0,8.96021747589111,0,0,1,0,0,0,0,1,0,9.05720329284668,1,0
"3175",1858,84,8580.1201171875,7,1,0,0,9.05720329284668,0,0,0,1,0,0,0,1,1,8.43811321258545,1,1
"3176",1858,85,12077.83984375,7,2,0,0,9.39912796020508,0,0,0,0,1,0,0,1,4,8.96021747589111,1,1
"3177",1858,86,12758.3603515625,7,3,0,0,9.45394229888916,0,0,0,0,0,1,0,1,9,NA,0,1
"3178",1858,87,4619.830078125,7,4,0,0,8.43811321258545,0,0,0,0,0,0,1,1,16,9.45394229888916,1,NA
"3179",1865,81,NA,11,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3180",1865,82,NA,11,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,1
"3181",1865,83,NA,11,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"3182",1865,84,NA,11,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"3183",1865,85,NA,11,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,1,0
"3184",1865,86,NA,11,0,0,0,NA,0,0,0,0,0,1,0,0,0,9.39912796020508,0,0
"3185",1865,87,21400.869140625,11,0,0,0,9.97118663787842,0,0,0,0,0,0,1,1,0,NA,1,NA
"3186",1870,81,15145.01953125,12,0,0,0,9.62542724609375,1,0,0,0,0,0,0,1,0,NA,NA,1
"3187",1870,82,NA,12,1,0,0,NA,0,1,0,0,0,0,0,0,1,9.97118663787842,1,1
"3188",1870,83,18892.880859375,12,1,0,0,9.8465404510498,0,0,1,0,0,0,0,1,1,NA,1,1
"3189",1870,84,22921.669921875,12,2,0,0,10.0398378372192,0,0,0,1,0,0,0,1,4,10.6823606491089,1,1
"3190",1870,85,43432.12890625,12,3,0,0,10.678955078125,0,0,0,0,1,0,0,1,9,10.6350288391113,0,1
"3191",1870,86,43580.3203125,12,4,0,0,10.6823606491089,0,0,0,0,0,1,0,1,16,9.8465404510498,1,0
"3192",1870,87,41565.609375,12,5,0,0,10.6350288391113,0,0,0,0,0,0,1,1,25,9.62542724609375,1,NA
"3193",1881,81,17325.9296875,12,0,1,0,9.75995922088623,1,0,0,0,0,0,0,1,0,NA,NA,1
"3194",1881,82,NA,12,1,0,0,NA,0,1,0,0,0,0,0,0,1,NA,1,0
"3195",1881,83,NA,12,1,0,0,NA,0,0,1,0,0,0,0,0,1,NA,0,0
"3196",1881,84,NA,12,1,0,0,NA,0,0,0,1,0,0,0,0,1,NA,0,0
"3197",1881,85,16261.51953125,12,1,1,0,9.69655704498291,0,0,0,0,1,0,0,1,1,NA,0,0
"3198",1881,86,NA,12,2,0,0,NA,0,0,0,0,0,1,0,0,4,10.678955078125,0,1
"3199",1881,87,NA,12,2,0,0,NA,0,0,0,0,0,0,1,0,4,NA,1,NA
"3200",1882,81,NA,9,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3201",1882,82,NA,9,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"3202",1882,83,NA,9,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,1,0
"3203",1882,84,NA,9,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,0,1
"3204",1882,85,NA,9,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"3205",1882,86,14149.2900390625,9,0,0,0,9.5574197769165,0,0,0,0,0,1,0,1,0,9.52307319641113,0,1
"3206",1882,87,13671.5595703125,9,1,0,0,9.52307319641113,0,0,0,0,0,0,1,1,1,NA,0,NA
"3207",1886,81,19907.810546875,12,2,0,0,9.8988676071167,1,0,0,0,0,0,0,1,4,NA,NA,1
"3208",1886,82,19837.189453125,12,3,0,0,9.89531326293945,0,1,0,0,0,0,0,1,9,10.171275138855,1,1
"3209",1886,83,18476.279296875,12,4,0,0,9.82424259185791,0,0,1,0,0,0,0,1,16,9.5574197769165,1,1
"3210",1886,84,20360.169921875,12,5,0,0,9.92133617401123,0,0,0,1,0,0,0,1,25,10.5510892868042,1,0
"3211",1886,85,26141.380859375,12,6,0,0,10.171275138855,0,0,0,0,1,0,0,1,36,9.82424259185791,1,1
"3212",1886,86,26323.859375,12,7,0,0,10.1782312393188,0,0,0,0,0,1,0,1,49,9.8988676071167,1,1
"3213",1886,87,38219.05859375,12,8,0,0,10.5510892868042,0,0,0,0,0,0,1,1,64,10.1782312393188,1,NA
"3214",1890,81,NA,10,1,0,0,NA,1,0,0,0,0,0,0,0,1,NA,NA,0
"3215",1890,82,NA,10,1,0,0,NA,0,1,0,0,0,0,0,0,1,NA,0,0
"3216",1890,83,NA,10,1,0,0,NA,0,0,1,0,0,0,0,0,1,NA,0,0
"3217",1890,84,NA,10,1,0,0,NA,0,0,0,1,0,0,0,0,1,NA,0,0
"3218",1890,85,NA,10,1,0,0,NA,0,0,0,0,1,0,0,0,1,NA,0,0
"3219",1890,86,NA,10,1,0,0,NA,0,0,0,0,0,1,0,0,1,9.92133617401123,0,0
"3220",1890,87,NA,10,1,0,0,NA,0,0,0,0,0,0,1,0,1,NA,1,NA
"3221",1891,81,NA,10,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3222",1891,82,NA,10,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"3223",1891,83,NA,10,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"3224",1891,84,NA,10,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"3225",1891,85,NA,10,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"3226",1891,86,NA,10,0,0,0,NA,0,0,0,0,0,1,0,0,0,NA,0,0
"3227",1891,87,NA,10,0,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,NA
"3228",1895,81,NA,12,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,1
"3229",1895,82,20680.279296875,12,0,1,0,9.93693542480469,0,1,0,0,0,0,0,1,0,10.5540761947632,1,1
"3230",1895,83,23613.3203125,12,1,1,0,10.0695667266846,0,0,1,0,0,0,0,1,1,10.5117702484131,1,1
"3231",1895,84,36745.4609375,12,2,0,0,10.5117702484131,0,0,0,1,0,0,0,1,4,NA,0,1
"3232",1895,85,38333.37109375,12,3,0,0,10.5540761947632,0,0,0,0,1,0,0,1,9,10.5112333297729,1,1
"3233",1895,86,36725.76171875,12,4,0,0,10.5112333297729,0,0,0,0,0,1,0,1,16,10.0695667266846,1,1
"3234",1895,87,33052.078125,12,5,0,0,10.4058399200439,0,0,0,0,0,0,1,1,25,9.93693542480469,1,NA
"3235",1909,81,7794.240234375,12,1,0,0,8.96114063262939,1,0,0,0,0,0,0,1,1,NA,NA,1
"3236",1909,82,12530.4404296875,12,2,1,0,9.43591594696045,0,1,0,0,0,0,0,1,4,8.96114063262939,1,1
"3237",1909,83,12044.5302734375,12,3,1,0,9.39636611938477,0,0,1,0,0,0,0,1,9,9.53629493713379,1,1
"3238",1909,84,13853.5302734375,12,4,0,0,9.53629493713379,0,0,0,1,0,0,0,1,16,9.73273468017578,1,1
"3239",1909,85,16860.599609375,12,5,1,0,9.73273468017578,0,0,0,0,1,0,0,1,25,10.4058399200439,1,0
"3240",1909,86,20674.390625,12,6,1,0,9.9366512298584,0,0,0,0,0,1,0,1,36,9.39636611938477,1,1
"3241",1909,87,23545.669921875,12,7,1,0,10.0666971206665,0,0,0,0,0,0,1,1,49,9.9366512298584,1,NA
"3242",1919,81,11470.7998046875,12,2,0,0,9.34755992889404,1,0,0,0,0,0,0,1,4,NA,NA,1
"3243",1919,82,NA,12,3,0,0,NA,0,1,0,0,0,0,0,0,9,9.43591594696045,1,1
"3244",1919,83,10139.91015625,12,3,0,0,9.22423458099365,0,0,1,0,0,0,0,1,9,9.65608501434326,1,1
"3245",1919,84,12196.4296875,12,4,0,0,9.40889835357666,0,0,0,1,0,0,0,1,16,9.59886932373047,1,1
"3246",1919,85,14748.08984375,12,5,0,0,9.59886932373047,0,0,0,0,1,0,0,1,25,9.70670413970947,1,1
"3247",1919,86,15616.51953125,12,6,0,0,9.65608501434326,0,0,0,0,0,1,0,1,36,NA,0,0
"3248",1919,87,16427.369140625,12,7,1,0,9.70670413970947,0,0,0,0,0,0,1,1,49,9.34755992889404,1,NA
"3249",1920,81,NA,12,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,1
"3250",1920,82,4627.72021484375,12,0,0,0,8.4398193359375,0,1,0,0,0,0,0,1,0,8.87835216522217,1,1
"3251",1920,83,6236.740234375,12,1,0,0,8.73821258544922,0,0,1,0,0,0,0,1,1,NA,0,1
"3252",1920,84,6660.60009765625,12,2,0,0,8.80396461486816,0,0,0,1,0,0,0,1,4,9.70343494415283,1,0
"3253",1920,85,6942.56982421875,12,3,0,0,8.84542751312256,0,0,0,0,1,0,0,1,9,8.4398193359375,1,1
"3254",1920,86,7174.9599609375,12,4,0,0,8.87835216522217,0,0,0,0,0,1,0,1,16,8.80396461486816,1,1
"3255",1920,87,16373.75,12,5,0,0,9.70343494415283,0,0,0,0,0,0,1,1,25,8.73821258544922,1,NA
"3256",1921,81,NA,8,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3257",1921,82,NA,8,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"3258",1921,83,NA,8,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"3259",1921,84,NA,8,0,0,0,NA,0,0,0,1,0,0,0,0,0,8.84542751312256,0,0
"3260",1921,85,NA,8,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"3261",1921,86,NA,8,0,0,0,NA,0,0,0,0,0,1,0,0,0,NA,1,0
"3262",1921,87,NA,8,0,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,NA
"3263",1924,81,15509.4599609375,12,2,0,0,9.64920520782471,1,0,0,0,0,0,0,1,4,NA,NA,1
"3264",1924,82,16639.369140625,12,3,0,0,9.71952724456787,0,1,0,0,0,0,0,1,9,9.63024711608887,1,1
"3265",1924,83,15218.2001953125,12,4,0,0,9.63024711608887,0,0,1,0,0,0,0,1,16,9.64920520782471,1,1
"3266",1924,84,12732.349609375,12,5,0,0,9.45190143585205,0,0,0,1,0,0,0,1,25,10.2045936584473,1,1
"3267",1924,85,9020.349609375,12,6,0,0,9.10723876953125,0,0,0,0,1,0,0,1,36,9.10299968719482,1,1
"3268",1924,86,8982.2001953125,12,7,0,0,9.10299968719482,0,0,0,0,0,1,0,1,49,9.45190143585205,1,1
"3269",1924,87,27027.060546875,12,8,0,0,10.2045936584473,0,0,0,0,0,0,1,1,64,NA,1,NA
"3270",1925,81,15003.23046875,11,2,1,0,9.61602115631104,1,0,0,0,0,0,0,1,4,NA,NA,1
"3271",1925,82,14528.73046875,11,3,1,0,9.58388328552246,0,1,0,0,0,0,0,1,9,9.36962604522705,1,1
"3272",1925,83,11371.6904296875,11,4,1,0,9.33888244628906,0,0,1,0,0,0,0,1,16,9.61602115631104,1,1
"3273",1925,84,11726.73046875,11,5,1,0,9.36962604522705,0,0,0,1,0,0,0,1,25,9.77942848205566,1,0
"3274",1925,85,14887.759765625,11,6,1,0,9.60829448699951,0,0,0,0,1,0,0,1,36,9.33888244628906,1,1
"3275",1925,86,14876.9404296875,11,7,1,0,9.60756778717041,0,0,0,0,0,1,0,1,49,9.60829448699951,1,1
"3276",1925,87,17666.560546875,11,8,1,0,9.77942848205566,0,0,0,0,0,0,1,1,64,9.71952724456787,1,NA
"3277",1926,81,NA,12,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3278",1926,82,NA,12,0,0,0,NA,0,1,0,0,0,0,0,0,0,9.60756778717041,1,0
"3279",1926,83,NA,12,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,1
"3280",1926,84,14244.6796875,12,0,0,0,9.56413841247559,0,0,0,1,0,0,0,1,0,NA,0,0
"3281",1926,85,15950.1201171875,12,1,0,0,9.67722129821777,0,0,0,0,1,0,0,1,1,9.66022777557373,1,1
"3282",1926,86,15681.3603515625,12,2,0,0,9.66022777557373,0,0,0,0,0,1,0,1,4,9.56413841247559,1,1
"3283",1926,87,17270.080078125,12,3,1,0,9.7567310333252,0,0,0,0,0,0,1,1,9,9.67722129821777,1,NA
"3284",1933,81,NA,12,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3285",1933,82,NA,12,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,1
"3286",1933,83,NA,12,0,0,0,NA,0,0,1,0,0,0,0,0,0,9.7567310333252,0,0
"3287",1933,84,11322.3798828125,12,0,0,0,9.3345365524292,0,0,0,1,0,0,0,1,0,8.67028522491455,1,1
"3288",1933,85,5827.16015625,12,1,1,0,8.67028522491455,0,0,0,0,1,0,0,1,1,NA,0,0
"3289",1933,86,NA,12,2,0,0,NA,0,0,0,0,0,1,0,0,4,NA,1,0
"3290",1933,87,8774.7802734375,12,2,0,0,9.0796365737915,0,0,0,0,0,0,1,1,4,9.3345365524292,0,NA
"3291",1936,81,NA,12,1,0,0,NA,1,0,0,0,0,0,0,0,1,NA,NA,0
"3292",1936,82,NA,12,1,0,0,NA,0,1,0,0,0,0,0,0,1,NA,1,0
"3293",1936,83,NA,12,1,0,0,NA,0,0,1,0,0,0,0,0,1,NA,0,0
"3294",1936,84,NA,12,1,0,0,NA,0,0,0,1,0,0,0,0,1,NA,0,0
"3295",1936,85,NA,12,1,0,0,NA,0,0,0,0,1,0,0,0,1,9.0796365737915,1,0
"3296",1936,86,NA,12,1,0,0,NA,0,0,0,0,0,1,0,0,1,NA,0,1
"3297",1936,87,22286,12,1,0,0,10.0117139816284,0,0,0,0,0,0,1,1,1,NA,0,NA
"3298",1948,81,NA,14,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3299",1948,82,17145.26953125,14,0,0,0,9.74947738647461,0,1,0,0,0,0,0,1,0,9.81938457489014,0,1
"3300",1948,83,NA,14,1,0,0,NA,0,0,1,0,0,0,0,0,1,10.0117139816284,1,0
"3301",1948,84,NA,14,1,0,0,NA,0,0,0,1,0,0,0,0,1,NA,0,1
"3302",1948,85,18386.73046875,14,1,0,0,9.81938457489014,0,0,0,0,1,0,0,1,1,9.88454151153564,1,1
"3303",1948,86,NA,14,2,0,0,NA,0,0,0,0,0,1,0,0,4,NA,0,0
"3304",1948,87,19624.640625,14,2,0,0,9.88454151153564,0,0,0,0,0,0,1,1,4,NA,0,NA
"3305",1956,81,12020.5400390625,13,1,0,0,9.39437198638916,1,0,0,0,0,0,0,1,1,NA,NA,1
"3306",1956,82,12635.3203125,13,2,0,0,9.44425106048584,0,1,0,0,0,0,0,1,4,9.47617435455322,1,0
"3307",1956,83,13452.66015625,13,3,0,0,9.50693225860596,0,0,1,0,0,0,0,1,9,9.45180130004883,1,1
"3308",1956,84,14048.1103515625,13,4,1,0,9.55024337768555,0,0,0,1,0,0,0,1,16,9.44425106048584,1,1
"3309",1956,85,13473.8603515625,13,5,1,0,9.50850677490234,0,0,0,0,1,0,0,1,25,9.39437198638916,1,1
"3310",1956,86,12731.080078125,13,6,1,0,9.45180130004883,0,0,0,0,0,1,0,1,36,9.74947738647461,1,1
"3311",1956,87,13045.1796875,13,7,1,0,9.47617435455322,0,0,0,0,0,0,1,1,49,9.50850677490234,1,NA
"3312",1969,81,NA,8,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3313",1969,82,NA,8,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"3314",1969,83,NA,8,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"3315",1969,84,NA,8,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,1,0
"3316",1969,85,NA,8,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,1,0
"3317",1969,86,3636.18994140625,8,0,0,0,8.19869136810303,0,0,0,0,0,1,0,1,0,NA,0,0
"3318",1969,87,NA,8,1,0,0,NA,0,0,0,0,0,0,1,0,1,NA,0,NA
"3319",1971,81,NA,12,1,0,0,NA,1,0,0,0,0,0,0,0,1,NA,NA,1
"3320",1971,82,11225.2099609375,12,1,0,0,9.32591724395752,0,1,0,0,0,0,0,1,1,9.05447769165039,1,1
"3321",1971,83,11211.169921875,12,2,1,0,9.32466602325439,0,0,1,0,0,0,0,1,4,10.8303861618042,1,1
"3322",1971,84,8556.76953125,12,3,0,0,9.05447769165039,0,0,0,1,0,0,0,1,9,NA,0,1
"3323",1971,85,29485.58984375,12,4,0,0,10.2916564941406,0,0,0,0,1,0,0,1,16,9.32591724395752,0,1
"3324",1971,86,50533.19921875,12,5,1,0,10.8303861618042,0,0,0,0,0,1,0,1,25,9.18399715423584,1,1
"3325",1971,87,9740.009765625,12,6,0,0,9.18399715423584,0,0,0,0,0,0,1,1,36,10.2916564941406,1,NA
"3326",1974,81,10251.75,8,3,1,0,9.23520374298096,1,0,0,0,0,0,0,1,9,NA,NA,1
"3327",1974,82,10199.6396484375,8,4,1,0,9.23010730743408,0,1,0,0,0,0,0,1,16,9.24956798553467,1,1
"3328",1974,83,10400.0703125,8,5,1,0,9.24956798553467,0,0,1,0,0,0,0,1,25,10.1137113571167,1,1
"3329",1974,84,10018.9404296875,8,6,1,0,9.21223258972168,0,0,0,1,0,0,0,1,36,9.23520374298096,1,0
"3330",1974,85,8349.6396484375,8,7,1,0,9.02997398376465,0,0,0,0,1,0,0,1,49,9.32466602325439,1,1
"3331",1974,86,18191.94921875,8,8,0,0,9.80873489379883,0,0,0,0,0,1,0,1,64,9.21223258972168,1,1
"3332",1974,87,24679.080078125,8,9,0,0,10.1137113571167,0,0,0,0,0,0,1,1,81,9.80873489379883,1,NA
"3333",1976,81,NA,10,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3334",1976,82,NA,10,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,1
"3335",1976,83,NA,10,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"3336",1976,84,NA,10,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,1,0
"3337",1976,85,NA,10,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"3338",1976,86,4444.1298828125,10,0,0,0,8.39933967590332,0,0,0,0,0,1,0,1,0,NA,0,0
"3339",1976,87,NA,10,1,0,0,NA,0,0,0,0,0,0,1,0,1,9.23010730743408,0,NA
"3340",1977,81,9158.66015625,8,0,1,0,9.12245559692383,1,0,0,0,0,0,0,1,0,NA,NA,0
"3341",1977,82,NA,8,1,0,0,NA,0,1,0,0,0,0,0,0,1,NA,0,0
"3342",1977,83,7375.7998046875,8,1,1,0,8.90596008300781,0,0,1,0,0,0,0,1,1,9.12245559692383,1,1
"3343",1977,84,NA,8,2,0,0,NA,0,0,0,1,0,0,0,0,4,NA,0,1
"3344",1977,85,NA,8,2,0,0,NA,0,0,0,0,1,0,0,0,4,NA,0,0
"3345",1977,86,NA,8,2,0,0,NA,0,0,0,0,0,1,0,0,4,8.39933967590332,1,0
"3346",1977,87,10693.6396484375,8,2,0,0,9.27740478515625,0,0,0,0,0,0,1,1,4,8.90596008300781,1,NA
"3347",1978,81,NA,7,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3348",1978,82,NA,7,0,0,0,NA,0,1,0,0,0,0,0,0,0,9.27740478515625,1,0
"3349",1978,83,NA,7,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"3350",1978,84,NA,7,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"3351",1978,85,NA,7,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,0,1
"3352",1978,86,8085.31005859375,7,0,0,0,8.99780368804932,0,0,0,0,0,1,0,1,0,NA,0,0
"3353",1978,87,NA,7,1,0,0,NA,0,0,0,0,0,0,1,0,1,NA,0,NA
"3354",1984,81,NA,9,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"3355",1984,82,NA,9,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,1,1
"3356",1984,83,10095.9697265625,9,0,0,0,9.21989154815674,0,0,1,0,0,0,0,1,0,NA,0,1
"3357",1984,84,12128.16015625,9,1,0,0,9.40328502655029,0,0,0,1,0,0,0,1,1,8.94189167022705,0,1
"3358",1984,85,12944.759765625,9,2,0,0,9.46844673156738,0,0,0,0,1,0,0,1,4,9.40328502655029,1,1
"3359",1984,86,10445.2998046875,9,3,0,0,9.25390720367432,0,0,0,0,0,1,0,1,9,9.46844673156738,1,1
"3360",1984,87,7645.64990234375,9,4,0,0,8.94189167022705,0,0,0,0,0,0,1,1,16,9.21989154815674,1,NA
"3361",1997,81,21150.759765625,13,1,0,0,9.95943069458008,1,0,0,0,0,0,0,1,1,NA,NA,1
"3362",1997,82,18122.470703125,13,2,0,0,9.80490779876709,0,1,0,0,0,0,0,1,4,10.0108966827393,1,1
"3363",1997,83,19819.3203125,13,3,0,0,9.89441204071045,0,0,1,0,0,0,0,1,9,9.41350841522217,1,1
"3364",1997,84,12252.7802734375,13,4,0,0,9.41350841522217,0,0,0,1,0,0,0,1,16,9.25390720367432,1,1
"3365",1997,85,22267.80078125,13,5,0,0,10.0108966827393,0,0,0,0,1,0,0,1,25,10.1770076751709,1,1
