"","kidcount","morekids","boys2","girls2","boy1st","boy2nd","samesex","multi2nd","age","agefstm","black","hispan","worked","weeks","hours","labinc","faminc","nonmomi","educ"
"23359",2,0,0,1,0,0,1,0,28,22,1,0,1,15,40,3.99891996383667,16.8668594360352,12.8679294586182,12
"23360",3,1,0,1,0,0,1,0,35,17,0,1,1,36,30,5.30041027069092,52.6997489929199,47.3993072509766,12
"23361",2,0,0,0,1,0,0,0,32,18,0,1,0,0,0,0,70.7631301879883,70.7631301879883,16
"23362",2,0,0,1,0,0,1,0,30,17,1,0,1,52,40,17.8534698486328,64.045783996582,46.192310333252,12
"23363",4,1,0,1,0,0,1,0,22,15,1,0,1,1,99,0.283390015363693,48.564380645752,48.2809677124023,9
"23364",2,0,0,0,1,0,0,0,33,29,0,1,0,0,0,0,58.7873382568359,58.7873382568359,12
"23365",2,0,0,0,1,0,0,0,33,24,0,1,0,0,0,0,41.9939422607422,41.9939422607422,12
"23366",3,1,0,1,0,0,1,0,34,26,1,0,1,32,40,19.1759395599365,84.1978149414062,65.0218811035156,14
"23367",2,0,1,0,1,1,1,0,30,23,1,0,1,16,40,12.6055307388306,56.4992485046387,43.8937187194824,12
"23368",2,0,0,0,0,1,0,0,27,20,1,0,1,40,28,9.87661075592041,49.8868408203125,40.0102195739746,13
"23369",2,0,0,0,1,0,0,0,35,20,1,0,0,0,0,0,44.0931282043457,44.0931282043457,12
"23370",3,1,0,1,0,0,1,0,29,20,1,0,1,52,15,1.18603003025055,68.3700637817383,68.3700637817383,12
"23371",3,1,0,0,0,1,0,0,31,22,1,0,0,0,0,0,48.2704696655273,48.2704696655273,13
"23372",2,0,0,1,0,0,1,0,34,23,1,0,0,0,0,0,18.9030513763428,18.9030513763428,12
"23373",3,1,0,0,0,1,0,0,35,21,1,0,0,0,0,0,21.0022201538086,21.0022201538086,12
"23374",3,1,0,0,1,0,0,0,34,23,0,1,0,0,0,0,30.6794109344482,30.6794109344482,12
"23375",2,0,0,0,0,1,0,0,32,20,0,1,1,16,25,0.787190020084381,35.1926307678223,34.4054412841797,12
"23376",3,1,0,0,1,0,0,0,30,23,1,0,1,40,40,27.2997493743896,54.5994987487793,27.2997493743896,16
"23377",2,0,1,0,1,1,1,0,35,22,1,0,1,52,48,31.4980907440186,105.000633239746,73.5025024414062,15
"23378",3,1,1,0,1,1,1,0,24,20,1,0,0,0,0,0,31.7814807891846,31.7814807891846,14
"23379",3,1,0,0,0,1,0,0,34,18,1,0,1,52,40,16.8038806915283,44.4290008544922,27.6251087188721,12
"23380",2,0,0,1,0,0,1,0,31,18,1,0,1,52,45,29.1260299682617,44.7753410339355,15.6493396759033,12
"23381",2,0,0,1,0,0,1,0,31,21,1,0,1,52,40,17.8534698486328,35.6754417419434,17.8219699859619,12
"23382",2,0,1,0,1,1,1,0,25,20,1,0,1,11,8,0.892150044441223,22.9439487457275,22.0518112182617,13
"23383",2,0,0,0,0,1,0,0,35,22,1,0,1,52,40,23.3743000030518,42.6551895141602,19.2809104919434,12
"23384",2,0,1,0,1,1,1,0,24,18,1,0,0,0,0,0,52.4898071289062,52.4898071289062,10
"23385",3,1,0,0,1,0,0,0,27,16,1,0,1,52,40,9.4567699432373,15.9851999282837,6.52842998504639,12
"23386",3,1,0,1,0,0,1,0,30,19,1,0,1,42,38,13.6551198959351,40.7449417114258,27.0898303985596,14
"23387",3,1,1,0,1,1,1,1,32,21,0,1,0,0,0,0,0,0,12
"23388",3,1,0,0,1,0,0,0,30,18,1,0,1,45,40,12.6055307388306,16.814380645752,4.20883989334106,10
"23389",3,1,1,0,1,1,1,0,28,20,1,0,1,49,38,29.839750289917,52.7732200622559,22.9334697723389,12
"23390",3,1,1,0,1,1,1,0,31,23,0,1,0,0,0,0,75.5911865234375,75.5911865234375,12
"23391",3,1,0,0,1,0,0,0,30,18,1,0,1,25,40,5.88818025588989,33.7546920776367,27.8665199279785,12
"23392",2,0,0,1,0,0,1,0,26,21,1,0,1,7,8,1.85776996612549,31.2566890716553,29.3989200592041,12
"23393",3,1,1,0,1,1,1,0,30,19,1,0,0,0,0,0,0,0,12
"23394",2,0,0,0,1,0,0,0,27,18,1,0,1,52,38,18.9030513763428,68.8948822021484,49.9918098449707,14
"23395",3,1,0,1,0,0,1,0,31,25,1,0,0,0,0,0,18.9030513763428,18.9030513763428,12
"23396",3,1,1,0,1,1,1,0,27,19,1,0,1,16,40,1.56387996673584,13.3297500610352,11.7658700942993,12
"23397",2,0,0,0,0,1,0,0,27,19,1,0,0,0,0,0,60.739559173584,60.739559173584,12
"23398",3,1,0,0,1,0,0,0,28,17,1,0,0,0,0,0,50.3906593322754,50.3906593322754,11
"23399",3,1,0,0,1,0,0,0,30,22,1,0,0,0,0,0,44.0931282043457,44.0931282043457,12
"23400",2,0,0,0,1,0,0,0,34,22,1,0,0,0,0,0,98.6821365356445,98.6821365356445,12
"23401",3,1,0,1,0,0,1,0,32,19,1,0,0,0,0,0,56.845588684082,56.845588684082,14
"23402",2,0,0,0,1,0,0,0,34,25,1,0,0,0,0,0,27.0898303985596,27.0898303985596,10
"23403",3,1,1,0,1,1,1,0,34,21,1,0,1,30,20,4.79660987854004,40.3460884094238,35.5494995117188,12
"23404",3,1,0,0,0,1,0,1,29,21,1,0,0,0,0,0,24.5813102722168,24.5813102722168,14
"23405",2,0,0,0,0,1,0,0,35,18,0,1,0,0,0,0,157.438003540039,157.438003540039,12
"23406",3,1,0,0,0,1,0,0,33,23,1,0,1,52,40,26.2501602172852,32.4007301330566,6.15057992935181,12
"23407",4,1,0,0,1,0,0,0,29,16,1,0,1,52,40,31.4980907440186,65.0953369140625,33.5972518920898,13
"23408",3,1,0,0,1,0,0,0,33,20,1,0,1,52,40,18.5671901702881,54.4735298156738,35.9063415527344,14
"23409",2,0,1,0,1,1,1,0,31,21,1,0,1,52,40,21.0022201538086,73.4920654296875,52.4898071289062,13
"23410",3,1,1,0,1,1,1,0,33,21,1,0,1,52,43,14.7047004699707,82.9488143920898,68.2441329956055,14
"23411",3,1,0,1,0,0,1,0,34,21,1,0,1,50,25,7.35760021209717,38.4358406066895,31.0782508850098,10
"23412",2,0,0,0,0,1,0,0,34,20,1,0,1,12,38,3.7890100479126,39.9052810668945,36.1162490844727,18
"23413",3,1,0,1,0,0,1,0,35,22,1,0,1,37,40,19.3228912353516,82.0356903076172,62.7127799987793,15
"23414",3,1,1,0,1,1,1,0,32,20,1,0,0,0,0,0,32.7680892944336,32.7680892944336,12
"23415",2,0,0,0,0,1,0,0,34,18,1,0,1,52,40,18.9030513763428,60.8969993591309,41.9939422607422,10
"23416",3,1,0,1,0,0,1,0,30,23,1,0,0,0,0,0,13.5396604537964,13.5396604537964,11
"23417",3,1,1,0,1,1,1,0,34,21,1,0,1,52,40,16.8038806915283,46.2027816772461,29.3989200592041,12
"23418",3,1,0,1,0,0,1,0,30,21,1,0,1,25,40,11.5559501647949,60.0048789978027,48.4489097595215,16
"23419",2,0,1,0,1,1,1,0,34,24,1,0,0,0,0,0,17.6435508728027,17.6435508728027,12
"23420",2,0,1,0,1,1,1,0,26,20,1,0,0,0,0,0,46.2027816772461,46.2027816772461,14
"23421",2,0,0,0,1,0,0,0,26,21,1,0,1,12,22,0.26240000128746,29.6613101959229,29.3989200592041,12
"23422",4,1,0,1,0,0,1,0,34,20,1,0,1,52,36,10.8002405166626,27.289249420166,16.4890003204346,16
"23423",2,0,1,0,1,1,1,0,34,24,1,0,0,0,0,0,18.9135513305664,18.9135513305664,12
"23424",3,1,0,1,0,0,1,0,32,19,1,0,1,8,20,0.955119967460632,82.3715591430664,81.4164352416992,14
"23425",2,0,0,1,0,0,1,0,30,20,0,1,1,34,30,10.5063600540161,50.4011611938477,39.8947830200195,14
"23426",2,0,1,0,1,1,1,0,27,22,1,0,1,26,40,29.3989200592041,73.5130004882812,44.114128112793,18
"23427",3,1,1,0,1,1,1,0,27,20,0,1,0,0,0,0,22.2617301940918,22.2617301940918,11
"23428",3,1,0,0,1,0,0,0,31,20,1,0,1,26,37,9.05792999267578,58.0841293334961,49.0261917114258,15
"23429",2,0,0,1,0,0,1,0,27,17,1,0,0,0,0,0,0.74521005153656,0.74521005153656,10
"23430",2,0,0,1,0,0,1,0,32,20,0,1,1,15,45,2.10966992378235,36.4521293640137,34.3424682617188,12
"23431",5,1,0,0,1,0,0,0,33,20,0,1,0,0,0,0,34.1010589599609,34.1010589599609,12
"23432",3,1,1,0,1,1,1,0,34,20,0,1,0,0,0,0,37.7955894470215,37.7955894470215,10
"23433",2,0,1,0,1,1,1,0,24,18,1,0,0,0,0,0,54.5994987487793,54.5994987487793,12
"23434",3,1,0,1,0,0,1,0,34,26,0,1,0,0,0,0,54.5890007019043,54.5890007019043,12
"23435",2,0,1,0,1,1,1,0,26,20,1,0,0,0,0,0,50.9889106750488,50.9889106750488,12
"23436",2,0,0,0,0,1,0,0,25,21,1,0,1,52,40,41.9939422607422,51.8810577392578,9.88709926605225,12
"23437",3,1,0,1,0,0,1,0,25,18,1,0,0,0,0,0,52.4898071289062,52.4898071289062,11
"23438",3,1,0,0,0,1,0,0,33,18,0,1,0,0,0,0,10.4223899841309,10.4223899841309,5
"23439",2,0,0,0,1,0,0,0,31,23,1,0,1,52,48,1.16504001617432,24.7492504119873,24.7492504119873,16
"23440",2,0,0,0,1,0,0,0,30,18,0,1,0,0,0,0,54.1796607971191,54.1796607971191,12
"23441",2,0,0,0,0,1,0,0,32,20,1,0,1,44,15,7.35760021209717,57.7482490539551,50.3906593322754,12
"23442",4,1,0,0,0,1,0,0,31,17,1,0,0,0,0,0,31.4980907440186,31.4980907440186,11
"23443",2,0,0,0,1,0,0,0,33,22,0,1,1,47,40,12.983380317688,38.3309097290039,25.3475189208984,12
"23444",2,0,0,0,0,1,0,0,33,21,1,0,1,48,40,21.0022201538086,46.2027816772461,25.2005805969238,14
"23445",3,1,0,0,1,0,0,0,33,22,0,1,1,26,38,14.4947900772095,52.2904090881348,37.7955894470215,16
"23446",3,1,1,0,1,1,1,0,34,21,1,0,1,52,37,27.2997493743896,61.1489105224609,33.8491592407227,12
"23447",2,0,1,0,1,1,1,0,27,20,1,0,1,52,40,25.2005805969238,67.1945037841797,41.9939422607422,12
"23448",2,0,0,1,0,0,1,0,31,23,1,0,0,0,0,0,21.0022201538086,21.0022201538086,12
"23449",2,0,0,0,1,0,0,0,24,16,1,0,1,52,40,17.8534698486328,53.5499114990234,35.6964416503906,12
"23450",3,1,0,1,0,0,1,0,24,16,1,0,1,52,40,12.6055307388306,33.6077499389648,21.0022201538086,10
"23451",2,0,0,0,0,1,0,0,31,21,1,0,1,8,1,0.388350009918213,40.7134704589844,40.3250885009766,14
"23452",3,1,0,0,0,1,0,0,23,17,1,0,1,52,40,17.5175895690918,49.2885894775391,31.7709808349609,13
"23453",2,0,1,0,1,1,1,0,27,16,0,1,1,52,20,6.30802011489868,27.310230255127,21.0022201538086,11
"23454",3,1,0,0,0,1,0,1,24,19,1,0,0,0,0,0,39.9997482299805,39.9997482299805,13
"23455",2,0,0,0,0,1,0,0,29,24,1,0,1,52,32,39.8947830200195,86.307502746582,46.4127197265625,16
"23456",2,0,0,0,1,0,0,0,28,24,0,1,0,0,0,0,25.1166095733643,25.1166095733643,12
"23457",2,0,0,0,0,1,0,0,35,24,1,0,1,20,15,2.10966992378235,65.0953369140625,62.9856910705566,16
"23458",2,0,0,0,0,1,0,0,33,18,1,0,1,52,38,29.4828910827637,48.0500602722168,18.5671901702881,12
"23459",2,0,0,0,0,1,0,0,34,23,1,0,1,52,40,15.9642095565796,48.5118789672852,32.5476684570312,12
"23460",3,1,0,0,0,1,0,0,28,17,1,0,1,26,40,25.2005805969238,56.6986618041992,31.4980907440186,12
"23461",5,1,0,0,0,1,0,0,34,17,1,0,0,0,0,0,29.8187503814697,29.8187503814697,10
"23462",3,1,0,0,0,1,0,0,32,25,0,1,0,0,0,0,43.3479118347168,43.3479118347168,16
"23463",2,0,0,0,0,1,0,0,34,19,0,1,1,52,40,25.2005805969238,67.2259979248047,42.0254402160645,16
"23464",2,0,0,0,1,0,0,0,34,22,0,1,1,52,30,10.9261999130249,30.8053588867188,19.8791694641113,14
"23465",3,1,0,1,0,0,1,0,33,22,0,1,1,10,8,0.556280016899109,127.787185668945,127.230880737305,16
"23466",2,0,1,0,1,1,1,0,31,21,0,1,0,0,0,0,10.5063600540161,10.5063600540161,11
"23467",5,1,0,0,1,0,0,1,30,15,0,1,1,36,40,9.56173038482666,32.2013092041016,22.6395797729492,7
"23468",3,1,0,1,0,0,1,0,22,18,0,1,1,48,40,16.0062007904053,33.7966918945312,17.7904796600342,12
"23469",3,1,0,1,0,0,1,0,28,20,0,1,1,16,40,15.1245403289795,40.0102195739746,24.8856887817383,12
"23470",2,0,0,0,0,1,0,0,27,19,1,1,1,3,40,0.829169988632202,28.3493309020996,27.5201606750488,12
"23471",3,1,0,0,1,0,0,0,34,18,0,1,0,0,0,0,16.2266101837158,16.2266101837158,5
"23472",2,0,0,1,0,0,1,0,25,19,0,1,1,6,8,0,0,0,12
"23473",3,1,1,0,1,1,1,0,27,21,0,1,0,0,0,0,28.8636302947998,28.8636302947998,9
"23474",5,1,0,0,1,0,0,0,33,16,0,1,0,0,0,0,2.94934010505676,2.94934010505676,8
"23475",2,0,1,0,1,1,1,0,33,22,0,1,0,0,0,6.05610990524292,22.4401607513428,16.3840503692627,9
"23476",3,1,1,0,1,1,1,0,33,20,0,1,0,0,0,0,24.7807312011719,24.7807312011719,8
"23477",3,1,0,0,0,1,0,0,33,21,0,1,0,0,0,0,29.3989200592041,29.3989200592041,8
"23478",2,0,0,0,1,0,0,0,28,20,0,1,0,0,0,0,2.52950000762939,2.52950000762939,16
"23479",2,0,0,1,0,0,1,0,33,24,0,1,1,26,40,8.40719032287598,36.7669982910156,28.3598308563232,9
"23480",2,0,0,0,0,1,0,0,26,22,1,0,1,52,40,23.101390838623,58.7978401184082,35.6964416503906,12
"23481",3,1,0,1,0,0,1,0,30,19,0,1,1,48,39,18.9030513763428,39.9052810668945,21.0022201538086,12
"23482",2,0,0,0,1,0,0,0,31,21,0,1,1,50,40,30.6584205627441,61.1069412231445,30.4484996795654,14
"23483",5,1,0,0,1,0,0,0,32,16,1,0,1,52,40,2.52950000762939,5.89868021011353,3.36916995048523,12
"23484",2,0,0,0,0,1,0,0,29,23,1,0,1,50,40,17.8534698486328,53.8857803344727,36.0323104858398,12
"23485",3,1,0,1,0,0,1,0,27,21,0,1,0,0,0,0,29.3149490356445,29.3149490356445,10
"23486",4,1,0,1,0,0,1,0,27,18,0,1,0,0,0,0,10.5063600540161,10.5063600540161,11
"23487",7,1,0,1,0,0,1,0,34,20,0,1,0,0,0,0,13.8125495910645,13.8125495910645,9
"23488",3,1,0,0,0,1,0,0,29,18,0,1,0,0,0,0,62.7862510681152,62.7862510681152,10
"23489",2,0,0,1,0,0,1,0,24,16,0,1,1,52,40,15.7543001174927,48.2075004577637,32.4532203674316,9
"23490",4,1,0,0,0,1,0,0,29,20,0,1,1,6,26,1.26999998092651,21.6634712219238,20.3934707641602,5
"23491",3,1,1,0,1,1,1,0,35,22,0,1,0,0,0,0,36.5150909423828,36.5150909423828,12
"23492",3,1,1,0,1,1,1,0,35,24,1,0,1,48,40,26.9428901672363,71.9071884155273,44.964282989502,14
"23493",3,1,0,0,0,1,0,0,31,19,0,1,1,32,35,21.4220600128174,34.4579086303711,13.035870552063,12
"23494",3,1,0,0,1,0,0,0,32,23,0,1,0,0,0,0,42.6551895141602,42.6551895141602,11
"23495",2,0,0,1,0,0,1,0,32,25,1,0,1,52,60,44.0931282043457,94.504753112793,50.4116287231445,12
"23496",3,1,0,1,0,0,1,0,30,21,0,1,0,0,0,0,10.2229700088501,10.2229700088501,10
"23497",3,1,1,0,1,1,1,0,33,22,1,0,1,52,25,8.40719032287598,57.5488090515137,49.1416282653809,14
"23498",2,0,0,0,1,0,0,0,32,18,1,1,1,52,40,7.98734998703003,66.7746887207031,58.7873382568359,14
"23499",2,0,0,1,0,0,1,0,25,19,1,0,1,50,40,14.7047004699707,46.4861907958984,31.7814807891846,13
"23500",2,0,0,0,0,1,0,0,25,16,0,1,1,36,40,18.9030513763428,39.7058410644531,20.8028011322021,9
"23501",5,1,0,1,0,0,1,0,34,17,0,1,0,0,0,0,23.9305801391602,23.9305801391602,9
"23502",3,1,1,0,1,1,1,0,33,19,0,1,0,0,0,0,8.23925018310547,8.23925018310547,12
"23503",2,0,0,0,0,1,0,0,30,22,0,1,0,0,0,0,25.2005805969238,25.2005805969238,12
"23504",2,0,0,1,0,0,1,0,30,24,0,1,0,0,0,0,51.6606597900391,51.6606597900391,12
"23505",3,1,0,0,1,0,0,0,30,21,0,1,1,48,35,10.5063600540161,27.6251087188721,17.1187496185303,10
"23506",3,1,0,1,0,0,1,0,31,23,0,1,1,44,25,10.5063600540161,36.7669982910156,26.2606601715088,12
"23507",2,0,1,0,1,1,1,0,31,23,0,1,1,52,35,10.5063600540161,29.2099990844727,18.7036304473877,12
"23508",3,1,1,0,1,1,1,0,29,20,0,1,0,0,0,0,16.3840503692627,16.3840503692627,7
"23509",3,1,0,0,1,0,0,0,24,19,1,0,0,0,0,0,31.4980907440186,31.4980907440186,12
"23510",2,0,0,0,0,1,0,0,22,17,0,1,1,12,40,1.79479002952576,27.005859375,25.2110614776611,9
"23511",2,0,1,0,1,1,1,0,33,21,1,0,1,40,40,10.5063600540161,31.2566890716553,20.7503299713135,12
"23512",3,1,1,0,1,1,1,0,32,22,0,1,1,10,35,2.10966992378235,48.3019676208496,46.192310333252,6
"23513",2,0,1,0,1,1,1,0,34,21,1,0,1,52,40,23.101390838623,69.3041839599609,46.2027816772461,12
"23514",4,1,1,0,1,1,1,0,33,17,0,1,0,0,0,0,22.9334697723389,22.9334697723389,8
"23515",3,1,0,0,1,0,0,0,30,22,0,1,0,0,0,0,25.2215614318848,25.2215614318848,8
"23516",3,1,0,1,0,0,1,0,26,17,0,1,0,0,0,0,15.7647895812988,15.7647895812988,9
"23517",3,1,0,1,0,0,1,0,22,16,0,1,1,1,24,0.136449992656708,2.24612021446228,2.10966992378235,9
"23518",3,1,1,0,1,1,1,0,31,15,0,1,1,45,35,10.5063600540161,149.083251953125,138.576873779297,9
"23519",2,0,1,0,1,1,1,0,32,25,0,1,1,52,40,31.4980907440186,71.8966903686523,40.3985900878906,13
"23520",2,0,1,0,1,1,1,0,35,22,0,1,1,16,35,3.76801991462708,27.6461086273193,23.8780899047852,9
"23521",2,0,1,0,1,1,1,0,33,21,0,1,1,52,35,10.5063600540161,36.2212181091309,25.714879989624,13
"23522",2,0,1,0,1,1,1,0,28,21,0,1,0,0,0,0,52.4898071289062,52.4898071289062,12
"23523",3,1,1,0,1,1,1,0,34,22,0,1,1,52,18,8.40719032287598,39.9577484130859,39.9577484130859,12
"23524",3,1,0,1,0,0,1,0,35,21,0,1,1,42,40,12.6055307388306,46.2027816772461,33.5972518920898,6
"23525",2,0,0,0,0,1,0,0,23,17,1,0,0,0,0,0,19.1234703063965,19.1234703063965,9
"23526",2,0,0,0,1,0,0,0,25,21,1,0,0,0,0,0,3.9569399356842,3.9569399356842,10
"23527",2,0,0,1,0,0,1,0,27,17,1,0,0,0,0,0,25.2005805969238,25.2005805969238,12
"23528",4,1,0,0,0,1,0,0,35,18,0,1,1,52,35,18.9030513763428,72.4004364013672,53.4974403381348,11
"23529",3,1,0,0,1,0,0,0,35,21,0,1,1,52,8,12.0177698135376,21.0966892242432,9.07892036437988,9
"23530",2,0,0,0,0,1,0,0,24,18,1,0,1,42,42,10.7372694015503,49.2046279907227,38.4673385620117,12
"23531",4,1,0,0,1,0,0,0,23,16,0,1,0,0,0,0,5.04850959777832,5.04850959777832,9
"23532",2,0,1,0,1,1,1,0,27,16,0,1,0,0,0,0,8.575119972229,8.575119972229,12
"23533",2,0,0,0,0,1,0,0,25,20,1,0,0,0,0,0,10.3279294967651,10.3279294967651,12
"23534",3,1,0,0,0,1,0,0,32,18,1,0,0,0,0,0,69.4406356811523,69.4406356811523,12
"23535",2,0,0,1,0,0,1,0,30,21,1,0,1,52,23,16.8038806915283,42.0044403076172,25.2005805969238,12
"23536",2,0,0,1,0,0,1,0,33,23,1,0,1,52,40,26.0402297973633,35.18212890625,9.14190006256104,12
"23537",3,1,0,0,1,0,0,0,32,20,1,0,1,52,40,9.66669082641602,67.3834381103516,57.7167510986328,13
"23538",2,0,1,0,1,1,1,0,21,17,0,1,1,30,40,10.5063600540161,16.814380645752,6.30802011489868,12
"23539",2,0,1,0,1,1,1,0,32,22,1,0,1,52,40,27.2997493743896,80.1883850097656,52.8886604309082,16
"23540",2,0,0,1,0,0,1,0,35,19,1,0,1,40,36,4.62868022918701,36.1267509460449,31.4980907440186,12
"23541",4,1,0,0,1,0,0,0,32,17,1,0,0,0,0,0,10.5063600540161,10.5063600540161,10
"23542",3,1,0,0,0,1,0,0,33,20,1,0,1,52,37,14.7047004699707,56.6986618041992,41.9939422607422,9
"23543",2,0,0,0,1,0,0,0,34,19,1,0,1,52,35,16.8038806915283,37.8060913085938,21.0022201538086,12
"23544",2,0,0,0,0,1,0,0,34,20,1,0,1,52,40,17.6015605926514,61.7261924743652,44.1246299743652,13
"23545",3,1,0,1,0,0,1,0,29,20,1,0,0,0,0,0,8.2497501373291,8.2497501373291,12
"23546",3,1,0,1,0,0,1,0,29,20,1,0,1,12,40,5.04850959777832,18.0843811035156,13.035870552063,12
"23547",4,1,0,1,0,0,1,0,33,19,1,0,1,16,32,1.68982994556427,24.7912311553955,23.101390838623,12
"23548",3,1,0,0,0,1,0,0,34,22,0,1,0,0,0,0,3.16974997520447,3.16974997520447,10
"23549",4,1,0,0,0,1,0,0,32,18,1,0,1,25,40,13.382230758667,92.1326904296875,78.7504348754883,18
"23550",2,0,0,1,0,0,1,0,31,23,1,0,0,0,0,0,44.1560897827148,44.1560897827148,12
"23551",2,0,0,0,0,1,0,0,31,20,1,0,1,49,38,36.5780906677246,56.7511596679688,20.1730499267578,12
"23552",2,0,1,0,1,1,1,0,29,19,1,0,1,12,40,3.2852098941803,18.315279006958,15.0300798416138,13
"23553",6,1,1,0,1,1,1,0,28,17,1,0,0,0,0,0,3.36916995048523,3.36916995048523,10
"23554",2,0,0,0,0,1,0,0,30,21,1,0,1,52,38,31.7290000915527,59.217658996582,27.4886703491211,17
"23555",2,0,0,1,0,0,1,0,31,25,1,0,1,43,30,29.3989200592041,81.8887481689453,52.4898071289062,18
"23556",4,1,0,0,1,0,0,0,35,28,0,1,0,0,0,0,0.514299988746643,0.514299988746643,2
"23557",2,0,0,1,0,0,1,0,32,20,1,0,0,0,0,0,35.6334686279297,35.6334686279297,12
"23558",2,0,0,1,0,0,1,0,27,18,1,0,0,0,0,0,45.7829704284668,45.7829704284668,15
"23559",3,1,1,0,1,1,1,0,35,19,1,0,0,0,0,0,37.2918090820312,37.2918090820312,12
"23560",2,0,0,0,1,0,0,0,33,24,1,0,0,0,0,0,29.5983390808105,29.5983390808105,14
"23561",3,1,0,0,1,0,0,0,27,20,1,0,0,0,0,0,21.0127201080322,21.0127201080322,12
"23562",2,0,1,0,1,1,1,0,27,23,1,0,0,0,0,0,44.4184989929199,44.4184989929199,12
"23563",2,0,0,0,0,1,0,0,25,16,1,0,0,0,0,0,27.7300796508789,27.7300796508789,12
"23564",2,0,1,0,1,1,1,0,31,20,1,0,1,52,40,29.3989200592041,57.7587509155273,28.3598308563232,13
"23565",2,0,0,1,0,0,1,0,29,20,1,0,1,40,24,19.3228912353516,60.8130302429199,41.490161895752,13
"23566",2,0,1,0,1,1,1,0,25,18,0,1,0,0,0,0,25.2005805969238,25.2005805969238,10
"23567",2,0,0,0,1,0,0,0,27,22,1,0,0,0,0,0,6.30802011489868,6.30802011489868,12
"23568",2,0,0,0,1,0,0,0,34,18,1,0,1,36,40,24.2769393920898,30.5849494934082,6.30802011489868,12
"23569",3,1,1,0,1,1,1,0,27,20,0,1,0,0,0,0,49.0261917114258,49.0261917114258,12
"23570",3,1,0,1,0,0,1,0,27,20,1,0,1,32,40,33.5972518920898,83.9983825683594,50.4011611938477,17
"23571",2,0,0,0,1,0,0,0,26,21,1,0,0,0,0,0,5.25843000411987,5.25843000411987,12
"23572",3,1,0,0,0,1,0,0,31,23,1,0,1,50,40,22.0518112182617,48.3124694824219,26.2606601715088,15
"23573",2,0,0,0,0,1,0,0,29,18,1,0,0,0,0,0,26.2501602172852,26.2501602172852,11
"23574",3,1,0,1,0,0,1,0,25,20,0,1,0,0,0,0,20.918249130249,20.918249130249,11
"23575",2,0,0,0,1,0,0,0,34,22,1,0,1,28,40,8.40719032287598,60.9285011291504,52.5213088989258,12
"23576",4,1,0,0,1,0,0,0,31,23,1,0,0,0,0,0,19.1759395599365,19.1759395599365,12
"23577",3,1,1,0,1,1,1,0,27,21,1,0,0,0,0,0,22.46116065979,22.46116065979,11
"23578",3,1,0,0,1,0,0,0,32,20,1,0,1,34,38,10.5063600540161,37.8060913085938,27.2997493743896,12
"23579",2,0,1,0,1,1,1,0,29,21,1,0,0,0,0,0,25.2005805969238,25.2005805969238,12
"23580",3,1,0,0,0,1,0,0,22,19,1,1,0,0,0,0,25.2215614318848,25.2215614318848,11
"23581",3,1,1,0,1,1,1,0,34,19,1,0,1,30,40,16.8038806915283,52.5108070373535,35.7069396972656,14
"23582",2,0,1,0,1,1,1,0,25,19,1,0,0,0,0,0,21.0022201538086,21.0022201538086,14
"23583",4,1,0,0,0,1,0,0,24,19,1,0,0,0,0,0,42.823127746582,42.823127746582,12
"23584",2,0,0,0,0,1,0,0,28,19,1,0,1,26,40,20.0366096496582,49.8238792419434,29.7872695922852,12
"23585",3,1,1,0,1,1,1,0,23,17,1,0,0,0,0,0,10.9366903305054,10.9366903305054,11
"23586",2,0,0,0,1,0,0,0,27,21,1,0,0,0,0,0,30.2595806121826,30.2595806121826,13
"23587",2,0,0,0,1,0,0,0,24,19,0,1,0,0,0,0,21.0022201538086,21.0022201538086,11
"23588",2,0,0,0,1,0,0,0,34,20,1,0,0,0,0,0,143.006118774414,143.006118774414,16
"23589",2,0,0,0,1,0,0,0,31,21,1,0,1,50,40,24.1509799957275,40.5350303649902,16.3840503692627,12
"23590",2,0,1,0,1,1,1,0,26,18,1,0,1,52,40,25.2005805969238,62.9961929321289,37.7955894470215,12
"23591",3,1,0,0,1,0,0,0,26,19,1,0,0,0,0,0,13.2562694549561,13.2562694549561,12
"23592",3,1,1,0,1,1,1,0,34,24,1,0,0,0,0,0,50.4011611938477,50.4011611938477,13
"23593",2,0,0,0,0,1,0,0,32,24,1,0,0,0,0,0,20.582389831543,20.582389831543,0
"23594",2,0,0,0,1,0,0,0,35,18,1,0,0,0,0,0,30.4484996795654,30.4484996795654,12
"23595",2,0,0,0,0,1,0,0,35,20,0,1,1,42,38,18.9030513763428,60.8969993591309,41.9939422607422,12
"23596",2,0,0,0,1,0,0,0,29,19,1,0,1,50,40,13.6551198959351,20.550910949707,6.89577960968018,12
"23597",2,0,0,0,0,1,0,0,30,20,1,0,1,52,40,23.101390838623,44.324031829834,21.2226409912109,12
"23598",2,0,0,0,1,0,0,0,24,20,1,0,1,2,30,0.178429991006851,29.5773391723633,29.3989200592041,15
"23599",4,1,0,1,0,0,1,0,35,23,1,0,0,0,0,0,18.5671901702881,18.5671901702881,12
"23600",3,1,1,0,1,1,1,0,34,19,0,1,0,0,0,0,7.32610988616943,7.32610988616943,9
"23601",2,0,0,0,0,1,0,0,34,25,0,1,1,52,40,37.7955894470215,50.4011611938477,12.6055307388306,16
"23602",4,1,0,0,1,0,0,0,25,19,1,0,0,0,0,0,55.5965881347656,55.5965881347656,14
