"","term","sat","tothrs","cumgpa","major","season","frstsem","crsgpa","crspop","verbmath","trmgpa","hssize","race","hsrank","sport","id","spring","female","black","white","ctrmgpa","ctothrs","ccrsgpa","ccrspop","cseason","hsperc"
"418",8901,1140,14,3.0699999332428,216,1,0,2.7525999546051,739,0.628570020198822,3.22000002861023,348,6,32,"swim",13212,1,0,0,1,0.150000095367432,14,-0.0329000949859619,70.4000244140625,0,9.19540214538574
"419",8808,890,70,2.14000010490417,520,1,0,2.69860005378723,724.75,0.893620014190674,1.37999999523163,275,2,27,"football",13235,0,0,1,0,NA,NA,NA,NA,NA,9.81818199157715
"420",8901,890,83,2.01999998092651,520,0,0,3.0466001033783,420.600006103516,0.893620014190674,2.32999992370605,275,2,27,"football",13235,1,0,1,0,0.949999928474426,13,0.348000049591064,-304.149993896484,-1,9.81818199157715
"421",8808,1010,0,0,353,0,1,2.90229988098145,1141,0.771929979324341,2.0699999332428,239,6,43,"tennis",13269,0,0,0,1,NA,NA,NA,NA,NA,17.9916324615479
"422",8901,1010,12,1.9099999666214,353,1,0,2.6988000869751,1223.59997558594,0.771929979324341,2.21000003814697,239,6,43,"tennis",13269,1,0,0,1,0.140000104904175,12,-0.203499794006348,82.5999755859375,1,17.9916324615479
"423",8808,910,0,0,601,1,1,2.38579988479614,1509.19995117188,0.68519002199173,2.75999999046326,348,6,177,"swim",13412,0,0,0,1,NA,NA,NA,NA,NA,50.8620681762695
"424",8901,910,15,2.85999989509583,960,1,0,2.58660006523132,1487.19995117188,0.68519002199173,2.76999998092651,348,6,177,"swim",13412,1,0,0,1,0.00999999046325684,15,0.200800180435181,-22,0,50.8620681762695
"425",8808,960,84,2.65000009536743,517,1,0,2.54209995269775,538.75,0.655170023441315,2.42000007629395,328,6,94,"swim",13420,0,0,0,1,NA,NA,NA,NA,NA,28.6585369110107
"426",8901,960,96,2.61999988555908,517,1,0,2.59150004386902,322,0.655170023441315,2.5,328,6,94,"swim",13420,1,0,0,1,0.0799999237060547,12,0.0494000911712646,-216.75,0,28.6585369110107
"427",8808,880,65,2.28999996185303,865,1,0,2.89930009841919,411.200012207031,0.955560028553009,2.75,161,6,35,"swim",13469,0,1,0,1,NA,NA,NA,NA,NA,21.7391300201416
"428",8901,880,81,2.38000011444092,865,1,0,2.80749988555908,111.75,0.955560028553009,2.52999997138977,161,6,35,"swim",13469,1,1,0,1,-0.220000028610229,16,-0.0918002128601074,-299.450012207031,0,21.7391300201416
"429",8808,820,96,3.16000008583069,665,1,0,3.03110003471375,120.569999694824,1.10256004333496,2.89000010490417,94,6,43,"wrestlin",13505,0,0,0,1,NA,NA,NA,NA,NA,45.7446823120117
"430",8901,820,113,3.11999988555908,665,0,0,3.15580010414124,36.8300018310547,1.10256004333496,3.5,94,6,43,"wrestlin",13505,1,0,0,1,0.609999895095825,17,0.12470006942749,-83.7399978637695,-1,45.7446823120117
"431",8808,800,33,2.72000002861023,710,1,0,2.77489995956421,390.600006103516,0.904760003089905,2.75,148,6,26,"bball",13535,0,1,0,1,NA,NA,NA,NA,NA,17.5675678253174
"432",8901,800,49,2.73000001907349,710,1,0,2.51839995384216,395.399993896484,0.904760003089905,2.75999999046326,148,6,26,"bball",13535,1,1,0,1,0.00999999046325684,16,-0.256500005722046,4.79998779296875,0,17.5675678253174
"433",8808,940,33,1.89999997615814,402,1,0,2.66120004653931,874.5,0.918370008468628,2.42000007629395,179,6,49,"wrestlin",13647,0,0,0,1,NA,NA,NA,NA,NA,27.3743019104004
"434",8901,940,45,2.03999996185303,402,0,0,2.89809989929199,508,0.918370008468628,2.4300000667572,179,6,49,"wrestlin",13647,1,0,0,1,0.00999999046325684,12,0.236899852752686,-366.5,-1,27.3743019104004
"435",8808,740,27,2.0699999332428,531,1,0,2.7153000831604,878,1.11428999900818,1.46000003814697,770,6,90,"wrestlin",13653,0,0,0,1,NA,NA,NA,NA,NA,11.6883115768433
"436",8901,740,40,1.87000000476837,531,0,0,3.0081000328064,631.169982910156,1.11428999900818,1.75,770,6,90,"wrestlin",13653,1,0,0,1,0.289999961853027,13,0.292799949645996,-246.830017089844,-1,11.6883115768433
"437",8808,720,0,0,538,1,1,2.78029990196228,745.330017089844,0.714290022850037,0.769999980926514,850,6,290,"wrestlin",13656,0,0,0,1,NA,NA,NA,NA,NA,34.1176452636719
"438",8901,720,12,1,538,0,0,2.45510005950928,608,0.714290022850037,1.28999996185303,850,6,290,"wrestlin",13656,1,0,0,1,0.519999980926514,12,-0.325199842453003,-137.330017089844,-1,34.1176452636719
"439",8808,800,58,1.66999995708466,531,1,0,2.82240009307861,676.75,1.05128002166748,2.5,302,3,106,"wrestlin",13693,0,0,0,0,NA,NA,NA,NA,NA,35.0993385314941
"440",8901,800,70,1.80999994277954,531,0,0,2.76379990577698,1023.75,1.05128002166748,1.39999997615814,302,3,106,"wrestlin",13693,1,0,0,0,-1.10000002384186,12,-0.0586001873016357,347,-1,35.0993385314941
"441",8808,670,106,2.01999998092651,375,1,0,2.71219992637634,162.75,0.914290010929108,2,315,2,231,"football",13734,0,0,1,0,NA,NA,NA,NA,NA,73.3333358764648
"442",8901,670,118,2.01999998092651,375,0,0,3.29819989204407,538.25,0.914290010929108,1.89999997615814,315,2,231,"football",13734,1,0,1,0,-0.100000023841858,12,0.585999965667725,375.5,-1,73.3333358764648
"443",8808,1020,34,3.3199999332428,665,1,0,2.60549998283386,340.170013427734,1.08162999153137,3.75999999046326,468,6,75,"swim",13808,0,1,0,1,NA,NA,NA,NA,NA,16.0256404876709
"444",8901,1020,51,3.47000002861023,665,1,0,2.77329993247986,461.799987792969,1.08162999153137,3.0699999332428,468,6,75,"swim",13808,1,1,0,1,-0.690000057220459,17,0.167799949645996,121.629974365234,0,16.0256404876709
"445",8808,1100,0,0,505,0,1,2.43829989433289,1395.5,0.774190008640289,3.32999992370605,294,6,61,"tennis",13847,0,1,0,1,NA,NA,NA,NA,NA,20.7482986450195
"446",8901,1100,16,3.25,505,1,0,2.71760010719299,1212.85998535156,0.774190008640289,3,294,6,61,"tennis",13847,1,1,0,1,-0.329999923706055,16,0.279300212860107,-182.640014648438,1,20.7482986450195
"447",8808,1040,58,2.70000004768372,455,1,0,2.87619996070862,166,0.793099999427795,1.73000001907349,292,6,85,"track",13859,0,0,0,1,NA,NA,NA,NA,NA,29.1095886230469
"448",8901,1040,73,2.5,455,1,0,2.74860000610352,257.290008544922,0.793099999427795,2.39000010490417,292,6,85,"track",13859,1,0,0,1,0.660000085830688,15,-0.127599954605103,91.2900085449219,0,29.1095886230469
"449",8808,980,95,2.84999990463257,531,1,0,2.73340010643005,301.670013427734,0.689660012722015,3.32999992370605,428,6,23,"swim",13948,0,1,0,1,NA,NA,NA,NA,NA,5.3738317489624
"450",8901,980,113,2.92000007629395,531,1,0,2.97560000419617,197.199996948242,0.689660012722015,3.59999990463257,428,6,23,"swim",13948,1,1,0,1,0.269999980926514,18,0.242199897766113,-104.470016479492,0,5.3738317489624
"451",8808,840,29,3.13000011444092,960,1,0,2.80719995498657,958.599975585938,0.86667001247406,3.40000009536743,177,6,49,"vball",13962,0,1,0,1,NA,NA,NA,NA,NA,27.6836166381836
"452",8901,840,44,3.22000002861023,960,0,0,2.93930006027222,493.75,0.86667001247406,3.38000011444092,177,6,49,"vball",13962,1,1,0,1,-0.0199999809265137,15,0.132100105285645,-464.849975585938,-1,27.6836166381836
"453",8808,790,20,2.75,538,1,0,2.89420008659363,1025.82995605469,0.880949974060059,2.44000005722046,676,6,477,"football",13987,0,0,0,1,NA,NA,NA,NA,NA,70.5621337890625
"454",8901,790,36,2.60999989509583,538,0,0,2.75570011138916,1025.67004394531,0.880949974060059,2.21000003814697,676,6,477,"football",13987,1,0,0,1,-0.230000019073486,16,-0.138499975204468,-0.159912109375,-1,70.5621337890625
"455",8808,1030,80,1.97000002861023,851,1,0,2.42449998855591,265.399993896484,0.688520014286041,2.1800000667572,384,6,129,"football",14052,0,0,0,1,NA,NA,NA,NA,NA,33.59375
"456",8901,1030,97,2.00999999046326,851,0,0,2.52110004425049,146.600006103516,0.688520014286041,2.40000009536743,384,6,129,"football",14052,1,0,0,1,0.220000028610229,17,0.0966000556945801,-118.799987792969,-1,33.59375
"457",8808,1020,0,0,531,1,1,2.58999991416931,1358.85998535156,0.699999988079071,1.83000004291534,10,6,10,"swim",14117,0,0,0,1,NA,NA,NA,NA,NA,100
"458",8901,1020,17,1.75999999046326,531,1,0,2.79410004615784,1549.59997558594,0.699999988079071,2.46000003814697,10,6,10,"swim",14117,1,0,0,1,0.629999995231628,17,0.204100131988525,190.739990234375,0,100
"459",8808,1010,53,2.10999989509583,310,1,0,3.49300003051758,323.5,0.741379976272583,3,243,6,70,"wrestlin",14157,0,0,0,1,NA,NA,NA,NA,NA,28.8065853118896
"460",8901,1010,65,2.26999998092651,310,0,0,3.16470003128052,244.399993896484,0.741379976272583,2.79999995231628,243,6,70,"wrestlin",14157,1,0,0,1,-0.200000047683716,12,-0.328299999237061,-79.1000061035156,-1,28.8065853118896
"461",8808,880,59,2.38000011444092,675,1,0,2.95350003242493,510.5,0.955560028553009,3,370,6,165,"soccer",14279,0,0,0,1,NA,NA,NA,NA,NA,44.5945930480957
"462",8901,880,71,2.49000000953674,675,0,0,2.79010009765625,292.170013427734,0.955560028553009,2,370,6,165,"soccer",14279,1,0,0,1,-1,12,-0.163399934768677,-218.329986572266,-1,44.5945930480957
"463",8808,870,96,2.70000004768372,960,1,0,3.02699995040894,193.289993286133,0.8125,3.04999995231628,660,6,282,"swim",14435,0,1,0,1,NA,NA,NA,NA,NA,42.7272720336914
"464",8901,870,115,2.75999999046326,960,1,0,3.10010004043579,61.6699981689453,0.8125,3,660,6,282,"swim",14435,1,1,0,1,-0.0499999523162842,19,0.0731000900268555,-131.619995117188,0,42.7272720336914
"465",8808,1110,28,3.21000003814697,816,1,0,2.31620001792908,1264.5,0.734380006790161,2.46000003814697,609,6,17,"wrestlin",14452,0,0,0,1,NA,NA,NA,NA,NA,2.79146146774292
"466",8901,1110,41,2.97000002861023,851,0,0,2.69749999046326,472.670013427734,0.734380006790161,3,609,6,17,"wrestlin",14452,1,0,0,1,0.539999961853027,13,0.38129997253418,-791.829956054688,-1,2.79146146774292
"467",8808,990,0,0,359,0,1,2.72239995002747,814,0.833329975605011,2.80999994277954,178,6,28,"tennis",14486,0,1,0,1,NA,NA,NA,NA,NA,15.7303371429443
"468",8901,990,14,2.77999997138977,359,1,0,2.65779995918274,812.799987792969,0.833329975605011,3,178,6,28,"tennis",14486,1,1,0,1,0.190000057220459,14,-0.0645999908447266,-1.20001220703125,1,15.7303371429443
"469",8808,800,0,0,310,0,1,2.85199999809265,932.859985351562,0.860469996929169,2.13000011444092,552,6,146,"baseball",14603,0,0,0,1,NA,NA,NA,NA,NA,26.449275970459
"470",8901,800,15,2.05999994277954,310,1,0,2.93160009384155,895.5,0.860469996929169,1.73000001907349,552,6,146,"baseball",14603,1,0,0,1,-0.400000095367432,15,0.0796000957489014,-37.3599853515625,1,26.449275970459
"471",8808,1010,25,2.3199999332428,886,0,0,2.65610003471375,1262.5,0.771929979324341,2.4300000667572,771,6,129,"baseball",14627,0,0,0,1,NA,NA,NA,NA,NA,16.731517791748
"472",8901,1010,39,2.34999990463257,886,1,0,2.85630011558533,289.600006103516,0.771929979324341,1.87000000476837,771,6,129,"baseball",14627,1,0,0,1,-0.560000061988831,14,0.200200080871582,-972.900024414062,1,16.731517791748
"473",8808,1070,38,1.91999995708466,402,1,0,2.6784999370575,1291.40002441406,0.550719976425171,3,196,6,54,"swim",14655,0,0,0,1,NA,NA,NA,NA,NA,27.5510196685791
"474",8901,1070,51,2.19000005722046,520,1,0,2.64829993247986,1007.20001220703,0.550719976425171,3,196,6,54,"swim",14655,1,0,0,1,0,13,-0.0302000045776367,-284.200012207031,0,27.5510196685791
"475",8808,1000,0,0,517,1,1,2.64869999885559,1098.32995605469,0.886789977550507,2.4300000667572,20,6,11,"football",14856,0,0,0,1,NA,NA,NA,NA,NA,55
"476",8901,1000,14,2.42000007629395,517,0,0,2.53080010414124,1153.19995117188,0.886789977550507,2,20,6,11,"football",14856,1,0,0,1,-0.430000066757202,14,-0.117899894714355,54.8699951171875,-1,55
"477",8808,560,105,2.04999995231628,317,1,0,2.90689992904663,655,0.86667001247406,2.25,290,2,150,"football",14940,0,0,1,0,NA,NA,NA,NA,NA,51.7241363525391
"478",8901,560,117,2.0699999332428,317,0,0,2.51799988746643,486,0.86667001247406,2.20000004768372,290,2,150,"football",14940,1,0,1,0,-0.0499999523162842,12,-0.3889000415802,-169,-1,51.7241363525391
"479",8808,790,5,2.79999995231628,565,1,0,3.07590007781982,850.799987792969,0.880949974060059,1.75,235,2,90,"football",15028,0,0,1,0,NA,NA,NA,NA,NA,38.2978706359863
"480",8901,790,17,2.04999995231628,565,0,0,2.43160009384155,882.25,0.880949974060059,1.12999999523163,235,2,90,"football",15028,1,0,1,0,-0.620000004768372,12,-0.644299983978271,31.4500122070312,-1,38.2978706359863
"481",8808,740,82,2.01999998092651,960,1,0,2.96440005302429,60.5999984741211,0.608699977397919,1.60000002384186,280,8,149,"football",15616,0,0,0,0,NA,NA,NA,NA,NA,53.2142868041992
"482",8901,740,97,1.95000004768372,960,0,0,3.02439999580383,82,0.608699977397919,1.60000002384186,280,8,149,"football",15616,1,0,0,0,0,15,0.059999942779541,21.4000015258789,-1,53.2142868041992
"483",8808,970,29,2.75,517,0,0,2.86809992790222,1043,0.796299993991852,2.38000011444092,657,6,141,"tennis",15861,0,0,0,1,NA,NA,NA,NA,NA,21.4611873626709
"484",8901,970,45,2.61999988555908,517,1,0,2.72930002212524,1144,0.796299993991852,1.92999994754791,657,6,141,"tennis",15861,1,0,0,1,-0.450000166893005,16,-0.138799905776978,101,1,21.4611873626709
"485",8808,780,56,2.36999988555908,538,1,0,2.93910002708435,408,0.813950002193451,2.40000009536743,274,6,118,"football",15976,0,0,0,1,NA,NA,NA,NA,NA,43.0656929016113
"486",8901,780,71,2.38000011444092,538,0,0,2.74029994010925,513.400024414062,0.813950002193451,1.60000002384186,274,6,118,"football",15976,1,0,0,1,-0.800000071525574,15,-0.198800086975098,105.400024414062,-1,43.0656929016113
"487",8808,840,29,2.30999994277954,531,1,0,2.71909999847412,1053.19995117188,1.21053004264832,2.20000004768372,212,6,75,"football",16060,0,0,0,1,NA,NA,NA,NA,NA,35.3773574829102
"488",8901,840,44,2.26999998092651,531,0,0,2.73160004615784,711.200012207031,1.21053004264832,2,212,6,75,"football",16060,1,0,0,1,-0.200000047683716,15,0.0125000476837158,-341.999938964844,-1,35.3773574829102
"489",8808,830,106,2.00999999046326,531,1,0,2.5188000202179,561.75,0.693880021572113,0.75,77,6,12,"football",16489,0,0,0,1,NA,NA,NA,NA,NA,15.584415435791
"490",8901,830,118,1.87999999523163,531,0,0,2.98709988594055,299.200012207031,0.693880021572113,2.40000009536743,77,6,12,"football",16489,1,0,0,1,1.65000009536743,12,0.468299865722656,-262.549987792969,-1,15.584415435791
"491",8808,870,72,2.33999991416931,353,1,0,2.88269996643066,257.140014648438,0.933329999446869,2.4300000667572,118,6,17,"bball",16568,0,1,0,1,NA,NA,NA,NA,NA,14.4067792892456
"492",8901,870,93,2.35999989509583,353,1,0,2.79949998855591,164.330001831055,0.933329999446869,2.67000007629395,118,6,17,"bball",16568,1,1,0,1,0.240000009536743,21,-0.0831999778747559,-92.8100128173828,0,14.4067792892456
"493",8808,640,37,1.97000002861023,317,1,0,2.61089992523193,1261.25,0.600000023841858,2,157,2,68,"football",16757,0,0,1,0,NA,NA,NA,NA,NA,43.3121032714844
"494",8901,640,49,1.97000002861023,317,0,0,3.02259993553162,598.830017089844,0.600000023841858,1.87000000476837,157,2,68,"football",16757,1,0,1,0,-0.129999995231628,12,0.411700010299683,-662.419982910156,-1,43.3121032714844
"495",8808,1000,63,3.25,445,1,0,2.69779992103577,515.400024414062,0.639339983463287,2.59999990463257,220,2,15,"football",16915,0,0,1,0,NA,NA,NA,NA,NA,6.81818199157715
"496",8901,1000,78,3.16000008583069,445,0,0,2.80879998207092,178.169998168945,0.639339983463287,2.86999988555908,220,2,15,"football",16915,1,0,1,0,0.269999980926514,15,0.111000061035156,-337.230041503906,-1,6.81818199157715
"497",8808,610,29,2.20000004768372,317,1,0,2.98149991035461,1172.5,0.848479986190796,2,97,2,61,"football",17394,0,0,1,0,NA,NA,NA,NA,NA,62.8865966796875
"498",8901,610,41,2.14000010490417,317,0,0,2.91510009765625,646.799987792969,0.848479986190796,1.25,97,2,61,"football",17394,1,0,1,0,-0.75,12,-0.0663998126983643,-525.700012207031,-1,62.8865966796875
"499",8808,760,0,0,660,1,1,3.00169992446899,1040.67004394531,0.899999976158142,2.0699999332428,295,6,140,"football",17865,0,0,0,1,NA,NA,NA,NA,NA,47.4576263427734
"500",8901,760,12,2.07999992370605,660,0,0,2.80040001869202,1176.59997558594,0.899999976158142,2.46000003814697,295,6,140,"football",17865,1,0,0,1,0.390000104904175,12,-0.201299905776978,135.929931640625,-1,47.4576263427734
"501",8808,1040,50,2.16000008583069,960,1,0,2.94639992713928,720.25,1.0392199754715,3.25,268,6,73,"swim",17992,0,1,0,1,NA,NA,NA,NA,NA,27.238805770874
"502",8901,1040,62,2.36999988555908,960,1,0,2.76040005683899,505.5,1.0392199754715,2.46000003814697,268,6,73,"swim",17992,1,1,0,1,-0.789999961853027,12,-0.185999870300293,-214.75,0,27.238805770874
"503",8808,1050,0,0,531,0,1,2.48959994316101,1576.67004394531,0.842109978199005,3.32999992370605,316,2,18,"baseball",18005,0,0,1,0,NA,NA,NA,NA,NA,5.69620275497437
"504",8901,1050,16,3.36999988555908,531,1,0,2.76169991493225,1438.32995605469,0.842109978199005,3.38000011444092,316,2,18,"baseball",18005,1,0,1,0,0.0500001907348633,16,0.27209997177124,-138.340087890625,1,5.69620275497437
"505",8808,740,93,2.13000011444092,635,1,0,2.70700001716614,252.600006103516,0.804880023002625,2,203,6,72,"soccer",18471,0,0,0,1,NA,NA,NA,NA,NA,35.4679794311523
"506",8901,740,108,2.11999988555908,635,0,0,2.72670006752014,217.399993896484,0.804880023002625,1.71000003814697,203,6,72,"soccer",18471,1,0,0,1,-0.289999961853027,15,0.0197000503540039,-35.2000122070312,-1,35.4679794311523
"507",8808,810,0,0,517,1,1,2.4047999382019,1085.67004394531,0.723399996757507,2.32999992370605,211,6,69,"wrestlin",18704,0,0,0,1,NA,NA,NA,NA,NA,32.7014236450195
"508",8901,810,16,2.36999988555908,517,0,0,2.74830007553101,1438.67004394531,0.723399996757507,2.05999994277954,211,6,69,"wrestlin",18704,1,0,0,1,-0.269999980926514,16,0.343500137329102,353,-1,32.7014236450195
"509",8808,850,85,1.98000001907349,532,1,0,2.99279999732971,956.25,1.23684000968933,3,203,2,112,"track",18842,0,0,1,0,NA,NA,NA,NA,NA,55.1724128723145
"510",8901,850,97,2.10999989509583,532,1,0,2.78180003166199,419,1.23684000968933,3,203,2,112,"track",18842,1,0,1,0,0,12,-0.210999965667725,-537.25,0,55.1724128723145
"511",8808,920,0,0,118,1,1,3.00720000267029,900.169982910156,1.42104995250702,2.64000010490417,168,6,75,"football",19116,0,0,0,1,NA,NA,NA,NA,NA,44.6428565979004
"512",8901,920,12,2.57999992370605,118,0,0,2.82520008087158,1045.2900390625,1.42104995250702,1.5900000333786,168,6,75,"football",19116,1,0,0,1,-1.05000007152557,12,-0.181999921798706,145.120056152344,-1,44.6428565979004
"513",8808,970,64,2.75999999046326,350,1,0,2.94959998130798,234.600006103516,0.901960015296936,2.79999995231628,125,6,13,"football",19133,0,0,0,1,NA,NA,NA,NA,NA,10.3999996185303
"514",8901,970,79,2.76999998092651,350,0,0,3.22729992866516,222.139999389648,0.901960015296936,3.16000008583069,125,6,13,"football",19133,1,0,0,1,0.360000133514404,15,0.277699947357178,-12.4600067138672,-1,10.3999996185303
"515",8808,1070,65,3.3199999332428,811,1,0,2.85870003700256,124.569999694824,0.877189993858337,3.44000005722046,158,6,28,"swim",19518,0,1,0,1,NA,NA,NA,NA,NA,17.7215194702148
"516",8901,1070,81,3.33999991416931,811,1,0,2.45300006866455,110.599998474121,0.877189993858337,3.44000005722046,158,6,28,"swim",19518,1,1,0,1,0,16,-0.405699968338013,-13.9700012207031,0,17.7215194702148
"517",8808,590,76,1.69000005722046,960,1,0,2.84130001068115,883.25,0.787880003452301,0.5,202,2,109,"football",20539,0,0,1,0,NA,NA,NA,NA,NA,53.9603958129883
"518",8901,590,88,1.52999997138977,960,0,0,2.96880006790161,468.5,0.787880003452301,1.25,202,2,109,"football",20539,1,0,1,0,0.75,12,0.127500057220459,-414.75,-1,53.9603958129883
"519",8808,700,5,3.40000009536743,319,1,0,3.42610001564026,735.5,0.891889989376068,3.25,133,6,54,"track",20586,0,1,0,1,NA,NA,NA,NA,NA,40.601505279541
"520",8901,700,13,3.29999995231628,895,1,0,2.94020009040833,600,0.891889989376068,2.28999996185303,133,6,54,"track",20586,1,1,0,1,-0.960000038146973,8,-0.485899925231934,-135.5,0,40.601505279541
"521",8808,930,1,4,510,1,0,2.78399991989136,1157.43005371094,0.978720009326935,2.74000000953674,229,2,38,"football",20825,0,0,1,0,NA,NA,NA,NA,NA,16.5938873291016
"522",8901,930,18,2.66000008583069,531,0,0,2.66680002212524,1419.80004882812,0.978720009326935,2.46000003814697,229,2,38,"football",20825,1,0,1,0,-0.279999971389771,17,-0.117199897766113,262.369995117188,-1,16.5938873291016
"523",8808,830,29,2.24000000953674,520,1,0,2.60479998588562,1155,0.930230021476746,2.0699999332428,10,2,2,"track",20920,0,0,1,0,NA,NA,NA,NA,NA,20
"524",8901,830,43,2.1800000667572,520,1,0,2.43869996070862,910.400024414062,0.930230021476746,1.79999995231628,10,2,2,"track",20920,1,0,1,0,-0.269999980926514,14,-0.166100025177002,-244.599975585938,0,20
"525",8808,1220,0,0,402,1,1,2.45219993591309,1289.25,0.742860019207001,4,465,2,8,"track",21478,0,0,1,0,NA,NA,NA,NA,NA,1.72043013572693
"526",8901,1220,13,4,402,1,0,2.51309990882874,971,0.742860019207001,4,465,2,8,"track",21478,1,0,1,0,0,13,0.0608999729156494,-318.25,0,1.72043013572693
"527",8808,800,1,4,675,1,0,2.93029999732971,1046.85998535156,1.105260014534,1.35000002384186,465,6,274,"football",21732,0,0,0,1,NA,NA,NA,NA,NA,58.924732208252
"528",8901,800,16,1.55999994277954,675,0,0,2.6710000038147,1075.75,1.105260014534,1.53999996185303,465,6,274,"football",21732,1,0,0,1,0.189999938011169,15,-0.259299993515015,28.8900146484375,-1,58.924732208252
"529",8808,980,28,2.09999990463257,531,0,0,2.53130006790161,1408.75,0.781819999217987,2,240,6,120,"baseball",21854,0,0,0,1,NA,NA,NA,NA,NA,50
"530",8901,980,40,2.0699999332428,531,1,0,2.56380009651184,1319.5,0.781819999217987,1.75,240,6,120,"baseball",21854,1,0,0,1,-0.25,12,0.0325000286102295,-89.25,1,50
"531",8808,770,0,0,531,1,1,2.7418999671936,776,0.71110999584198,1.32000005245209,386,2,223,"football",22711,0,0,1,0,NA,NA,NA,NA,NA,57.7720222473145
"532",8901,770,17,1.35000002384186,531,0,0,2.5534999370575,1051.80004882812,0.71110999584198,0.769999980926514,386,2,223,"football",22711,1,0,1,0,-0.550000071525574,17,-0.188400030136108,275.800048828125,-1,57.7720222473145
"533",8808,890,0,0,517,1,1,2.99410009384155,1166.17004394531,1.02272999286652,2.64000010490417,69,6,63,"football",22922,0,0,0,1,NA,NA,NA,NA,NA,91.3043441772461
"534",8901,890,12,2.75,517,0,0,2.50999999046326,1321.32995605469,1.02272999286652,1,69,6,63,"football",22922,1,0,0,1,-1.64000010490417,12,-0.484100103378296,155.159912109375,-1,91.3043441772461
"535",8808,990,0,0,402,1,1,2.54419994354248,1707.5,0.980000019073486,2.14000010490417,204,2,31,"track",23305,0,1,1,0,NA,NA,NA,NA,NA,15.1960783004761
"536",8901,990,14,2.14000010490417,402,1,0,2.55290007591248,1292,0.980000019073486,1.66999995708466,204,2,31,"track",23305,1,1,1,0,-0.470000147819519,14,0.00870013236999512,-415.5,0,15.1960783004761
"537",8808,830,25,2.07999992370605,531,1,0,2.80529999732971,983.830017089844,0.804350018501282,1.94000005722046,245,6,73,"track",24147,0,0,0,1,NA,NA,NA,NA,NA,29.7959175109863
"538",8901,830,41,2.01999998092651,531,1,0,2.86669993400574,754,0.804350018501282,2.35999989509583,245,6,73,"track",24147,1,0,0,1,0.419999837875366,16,0.0613999366760254,-229.830017089844,0,29.7959175109863
"539",8808,980,0,0,402,1,1,2.54469990730286,1224.25,1,2.30999994277954,238,6,80,"football",24581,0,0,0,1,NA,NA,NA,NA,NA,33.6134452819824
"540",8901,980,16,1.87000000476837,402,0,0,2.33719992637634,1388,1,1.63999998569489,238,6,80,"football",24581,1,0,0,1,-0.669999957084656,16,-0.207499980926514,163.75,-1,33.6134452819824
"541",8808,950,90,2.46000003814697,314,0,0,2.84990000724792,264.25,0.696430027484894,3,148,6,18,"golf",24604,0,0,0,1,NA,NA,NA,NA,NA,12.1621618270874
"542",8901,950,103,2.52999997138977,314,1,0,3.33010005950928,125.330001831055,0.696430027484894,3.65000009536743,148,6,18,"golf",24604,1,0,0,1,0.650000095367432,13,0.480200052261353,-138.919998168945,1,12.1621618270874
"543",8808,980,0,0,402,1,1,2.57870006561279,1607.75,0.884620010852814,2.76999998092651,238,6,46,"football",24711,0,0,0,1,NA,NA,NA,NA,NA,19.327730178833
"544",8901,980,13,2.75999999046326,402,0,0,2.50200009346008,1280.59997558594,0.884620010852814,2.52999997138977,238,6,46,"football",24711,1,0,0,1,-0.240000009536743,13,-0.07669997215271,-327.150024414062,-1,19.327730178833
"545",8808,640,83,2.01999998092651,317,1,0,2.68610000610352,400.25,0.828570008277893,1.25,534,2,165,"football",24894,0,0,1,0,NA,NA,NA,NA,NA,30.8988761901855
"546",8901,640,95,1.91999995708466,317,0,0,2.45919990539551,184.600006103516,0.828570008277893,1.60000002384186,534,2,165,"football",24894,1,0,1,0,0.350000023841858,12,-0.226900100708008,-215.649993896484,-1,30.8988761901855
"547",8808,1130,40,2.90000009536743,445,1,0,2.36059999465942,507.25,0.68656998872757,2.53999996185303,396,6,7,"football",25178,0,0,0,1,NA,NA,NA,NA,NA,1.76767671108246
"548",8901,1130,53,2.80999994277954,445,0,0,2.90899991989136,589.400024414062,0.68656998872757,3.5699999332428,396,6,7,"football",25178,1,0,0,1,1.02999997138977,13,0.548399925231934,82.1500244140625,-1,1.76767671108246
"549",8808,1170,43,2.50999999046326,660,1,0,2.99710011482239,438.170013427734,1.05262994766235,2.88000011444092,230,6,13,"football",25950,0,0,0,1,NA,NA,NA,NA,NA,5.65217399597168
"550",8901,1170,59,2.60999989509583,660,0,0,2.95670008659363,85.5999984741211,1.05262994766235,3.40000009536743,230,6,13,"football",25950,1,0,0,1,0.519999980926514,16,-0.0404000282287598,-352.570007324219,-1,5.65217399597168
"551",8808,700,2,4,510,1,0,2.78029990196228,745.330017089844,0.75,0.689999997615814,191,2,124,"bball",26362,0,0,1,0,NA,NA,NA,NA,NA,64.9214630126953
"552",8901,700,14,1.27999997138977,510,1,0,2.9021999835968,813.599975585938,0.75,0.769999980926514,191,2,124,"bball",26362,1,0,1,0,0.0799999833106995,12,0.121900081634521,68.2699584960938,0,64.9214630126953
"553",8808,790,42,1.85000002384186,531,1,0,2.70029997825623,1567.80004882812,0.926829993724823,1.60000002384186,125,2,34,"football",26671,0,0,1,0,NA,NA,NA,NA,NA,27.2000007629395
